season,name,team,games,minutes,points,rebounds.total,assists,trueShootingPct,usage
2017,CJ Massinburg,Buffalo,24,777,347,134,67,0.556,21.9
2017,Nick Perkins,Buffalo,32,826,396,214,21,0.499,26.9
2017,Dontay Caruthers,Buffalo,32,708,163,71,73,0.567,12.7
2017,Ikenna Smart,Buffalo,31,398,104,112,8,0.666,11.6
2017,Willie Conner,Buffalo,32,997,415,89,35,0.57,19.9
2017,Blake Hamilton,Buffalo,32,973,559,198,141,0.552,29.9
2017,Quate McKinzie,Buffalo,17,260,72,72,10,0.737,10.7
2017,Nikola Rakicevic,Buffalo,21,181,55,28,8,0.462,17.7
2017,Raheem Johnson,Buffalo,26,252,85,75,0,0.666,15.2
2017,David Kadiri,Buffalo,31,503,178,128,8,0.619,15.0
2017,Christian Pino,Buffalo,7,19,8,4,4,0.313,44.9
2017,Joey Brunk,Butler,7,49,22,7,1,0.602,23.1
2017,Sean McDermott,Butler,30,322,69,43,9,0.579,11.5
2017,Kamar Baldwin,Butler,34,916,345,126,50,0.577,20.5
2017,Henry Baddley,Butler,24,117,26,19,5,0.449,15.9
2017,Nate Fowler,Butler,34,405,179,70,14,0.748,18.6
2017,Tyler Wideman,Butler,34,781,245,170,15,0.639,15.8
2017,Kelan Martin,Butler,34,977,544,196,40,0.557,30.4
2017,Andrew Chrabascz,Butler,34,1112,388,155,107,0.563,19.4
2017,Avery Woodson,Butler,34,762,301,87,23,0.603,18.3
2017,Tyler Lewis,Butler,34,743,223,49,137,0.648,14.8
2017,Trey Pettus,Butler,7,24,9,2,3,0.414,27.5
2017,Steven Bennett,Butler,7,29,5,3,3,0.265,20.2
2017,Kethan Savage,Butler,30,613,239,80,46,0.554,21.9
2017,Mark Crowe,Cal Poly,1,0,0,1,0,,
2017,Hank Hollingsworth,Cal Poly,29,313,41,66,2,0.507,9.6
2017,Jaylen Shead,Cal Poly,9,247,72,40,47,0.482,20.3
2017,Donovan Fields,Cal Poly,31,819,350,66,59,0.558,23.8
2017,Trevor John,Cal Poly,14,44,8,3,0,0.337,14.2
2017,Josh Martin,Cal Poly,5,124,54,42,9,0.457,27.5
2017,Aleks Abrams,Cal Poly,25,313,61,104,2,0.57,10.7
2017,Victor Joseph,Cal Poly,31,791,372,56,24,0.533,26.8
2017,Jakub Niziol,Cal Poly,22,286,88,51,9,0.446,20.6
2017,Luke Meikle,Cal Poly,30,778,253,132,23,0.435,22.2
2017,Ridge Shipley,Cal Poly,31,955,336,75,106,0.504,21.6
2017,Kyle Toth,Cal Poly,31,824,295,83,25,0.58,17.1
2017,Zach Gordon,Cal Poly,30,511,103,153,7,0.508,13.0
2017,Josh Mishler,Cal Poly,16,183,38,16,9,0.465,13.4
2017,Alec Raven,Cal Poly,5,16,4,4,0,0.515,12.5
2017,Taylor Sutlive,Cal Poly,11,46,7,10,0,0.35,14.0
2017,Taze Moore,Cal State Bakersfield,24,259,58,49,22,0.549,13.4
2017,James Suber,Cal State Bakersfield,27,268,26,96,9,0.392,9.9
2017,Damiyne Durham,Cal State Bakersfield,34,717,431,105,27,0.507,32.7
2017,Bray Barnes,Cal State Bakersfield,15,51,13,13,0,0.505,14.2
2017,Fallou Ndoye,Cal State Bakersfield,23,253,72,57,3,0.433,21.8
2017,Shon Briggs,Cal State Bakersfield,34,711,243,162,37,0.525,19.5
2017,Brent Wrapp,Cal State Bakersfield,33,794,150,121,117,0.523,12.1
2017,Moataz Aly,Cal State Bakersfield,30,367,76,78,9,0.608,11.8
2017,Matt Smith,Cal State Bakersfield,33,822,339,192,17,0.555,22.2
2017,Jaylin Airington,Cal State Bakersfield,34,1084,495,160,70,0.547,23.5
2017,Dedrick Basile,Cal State Bakersfield,34,1007,424,106,102,0.545,22.5
2017,Justin Pride,Cal State Bakersfield,34,592,102,77,79,0.47,13.1
2017,Loren Brill,Cal State Fullerton,4,12,4,4,1,0.42,35.1
2017,Davon Clare,Cal State Fullerton,29,384,73,87,25,0.405,14.4
2017,Austen Awosika,Cal State Fullerton,32,617,196,87,57,0.587,16.0
2017,Jackson Rowe,Cal State Fullerton,27,799,280,195,52,0.626,18.1
2017,Jamal Smith,Cal State Fullerton,20,150,26,26,12,0.45,14.3
2017,Kyle Allman Jr.,Cal State Fullerton,32,912,327,75,67,0.518,21.3
2017,Khalil Ahmad,Cal State Fullerton,21,576,236,84,29,0.495,24.4
2017,Arkim Robertson,Cal State Fullerton,29,419,113,127,6,0.602,15.2
2017,Dwight Ramos,Cal State Fullerton,25,203,79,17,5,0.453,22.6
2017,Darcy Malone,Cal State Fullerton,32,425,97,75,13,0.588,12.4
2017,Lionheart Leslie,Cal State Fullerton,32,836,338,133,76,0.559,21.4
2017,Jhan Paul Mejia,Cal State Fullerton,8,43,5,8,3,0.179,17.7
2017,Richard Peters,Cal State Fullerton,23,199,43,40,3,0.518,15.0
2017,Joshua Currenton,Cal State Fullerton,1,8,0,0,0,,0.0
2017,Riley Dearring,Cal State Fullerton,6,26,9,4,1,0.268,33.6
2017,Tre Coggins,Cal State Fullerton,30,966,525,106,37,0.556,27.4
2017,Mahamadou Kaba-Camara,Cal State Northridge,25,198,24,37,0,0.523,7.0
2017,Jason Richardson,Cal State Northridge,5,37,17,2,3,0.604,20.3
2017,Blair Orr,Cal State Northridge,7,17,1,3,0,0.174,8.3
2017,Mehran Nazarian,Cal State Northridge,3,5,1,0,0,0.266,28.6
2017,Kendall Smith,Cal State Northridge,30,1003,502,120,143,0.56,25.4
2017,Tavrion Dawson,Cal State Northridge,30,896,423,208,48,0.609,21.4
2017,Micheal Warren,Cal State Northridge,29,707,212,88,49,0.622,14.0
2017,Reggie Theus Jr.,Cal State Northridge,30,370,90,34,15,0.456,15.3
2017,Rakim Lubin,Cal State Northridge,23,419,196,120,9,0.56,25.8
2017,Dylan Johns,Cal State Northridge,29,378,65,57,10,0.583,10.5
2017,Darin Johnson,Cal State Northridge,30,909,414,110,52,0.608,20.3
2017,Aaron Parks,Cal State Northridge,29,843,330,135,71,0.493,22.4
2017,Siyao Sun,Cal State Northridge,2,10,2,5,0,0.25,18.9
2017,Antonio Bruno,Cal State Northridge,2,5,0,0,1,0.0,29.0
2017,Julian Richardson,Cal State Northridge,5,10,0,1,2,0.0,4.8
2017,Jerron Wilbut,Cal State Northridge,22,191,64,27,8,0.401,24.7
2017,Charlie Moore,California,33,962,414,66,119,0.517,26.9
2017,Don Coleman,California,26,282,97,37,14,0.437,25.0
2017,Roman Davis,California,14,40,13,10,0,0.424,19.8
2017,Kameron Rooks,California,23,392,112,104,8,0.578,15.5
2017,Kingsley Okoroh,California,33,712,158,186,31,0.531,14.0
2017,Nick Hamilton,California,11,28,4,3,2,0.41,10.7
2017,Roger Moute A Bidias,California,29,342,74,53,9,0.445,15.3
2017,Cole Welle,California,11,38,16,12,0,0.5,21.6
2017,Derek King,California,1,1,0,0,0,0.0,51.1
2017,Jabari Bird,California,27,863,387,127,28,0.564,23.9
2017,Stephen Domingo,California,30,397,68,65,18,0.297,15.8
2017,Grant Mullins,California,31,964,320,102,60,0.588,16.7
2017,Koko Kurdoghlian,California,5,9,1,0,0,0.266,10.5
2017,Sam Singer,California,33,659,152,94,64,0.49,15.3
2017,Ivan Rabb,California,31,1012,434,324,48,0.55,23.8
2017,Marcus Burk,Campbell,36,754,288,87,28,0.599,18.8
2017,Cory Gensler,Campbell,37,1130,265,152,40,0.587,11.7
2017,Andrew Eudy,Campbell,37,927,208,194,60,0.572,12.7
2017,Chris Clemons,Campbell,36,1205,904,167,92,0.586,38.6
2017,Austin Burnette,Campbell,24,165,26,27,9,0.4,12.3
2017,Jon Ander Cuadra,Campbell,5,19,12,10,1,0.75,24.4
2017,Wyatt Self,Campbell,1,2,0,0,0,,0.0
2017,Shane Whitfield,Campbell,37,1064,410,162,69,0.552,23.7
2017,Damontez Oliver,Campbell,35,546,97,63,27,0.481,13.4
2017,Mogga Lado,Campbell,37,580,133,144,23,0.601,13.6
2017,Nick Parker,Campbell,7,16,12,3,4,0.667,32.5
2017,Khadre Lane,Campbell,12,94,42,8,1,0.46,27.7
2017,Kyre' Hamer,Campbell,25,684,230,72,52,0.661,18.2
2017,Quinton Ray,Campbell,23,228,19,22,22,0.408,10.5
2017,Josh Crumpler,Campbell,6,12,3,1,0,0.288,22.6
2017,Jacob Talbert,Campbell,9,24,4,4,4,0.222,28.6
2017,Malik Johnson,Canisius,34,923,129,90,148,0.404,11.6
2017,Dantai St. Louis,Canisius,32,218,36,46,5,0.418,11.4
2017,Spencer Foley,Canisius,30,282,121,25,11,0.562,20.8
2017,Isaiah Reese,Canisius,34,704,240,126,98,0.505,20.6
2017,Jibreel Faulkner,Canisius,6,34,19,7,2,0.575,28.0
2017,Ronnie Gombe,Canisius,1,2,2,0,0,1.0,23.0
2017,Kassius Robertson,Canisius,34,1135,548,107,82,0.61,21.7
2017,Jermaine Crumpton,Canisius,34,967,539,153,45,0.595,26.4
2017,Selvedin Planincic,Canisius,27,237,83,52,7,0.67,17.1
2017,Phil Valenti,Canisius,34,1026,475,201,82,0.585,22.5
2017,Kiefer Douse,Canisius,34,952,371,150,92,0.605,19.1
2017,Martin Dixon-Green,Canisius,22,172,52,43,5,0.457,20.2
2017,Chris Atkinson,Canisius,22,198,50,16,24,0.53,14.4
2017,Tyrell Taylor,Canisius,1,0,0,0,0,,
2017,Darraja Parnell,Central Arkansas,31,443,171,61,49,0.614,20.3
2017,Aaron Weidenaar,Central Arkansas,28,288,71,37,11,0.411,16.2
2017,Thatch Unruh,Central Arkansas,29,433,148,56,23,0.543,18.8
2017,Tanner Schmit,Central Arkansas,32,595,146,113,15,0.434,15.6
2017,Jordan Grant,Central Arkansas,9,15,0,0,1,,0.0
2017,Ethan Lee,Central Arkansas,30,415,96,84,18,0.443,16.2
2017,Mathieu Kamba,Central Arkansas,32,1001,444,215,56,0.57,22.4
2017,Jordan Howard,Central Arkansas,32,1098,623,116,93,0.61,26.2
2017,Otas Iyekekpolor,Central Arkansas,24,163,31,29,3,0.471,11.1
2017,Tyler Simmons,Central Arkansas,2,3,0,0,1,,0.0
2017,Albert Christensson,Central Arkansas,31,283,39,45,8,0.418,11.8
2017,Derreck Brooks,Central Arkansas,31,1011,427,223,94,0.53,22.8
2017,Jeff Lowery,Central Arkansas,32,728,199,40,93,0.52,16.5
2017,Kashaun Hicks,Central Connecticut,1,0,0,0,0,,
2017,Donyell Marshall Jr.,Central Connecticut,12,32,12,11,1,0.63,20.0
2017,Tyson Batiste,Central Connecticut,27,686,140,77,79,0.437,17.0
2017,Harrison Kay,Central Connecticut,20,176,35,21,7,0.41,17.6
2017,Chris Williams,Central Connecticut,22,205,59,13,3,0.488,17.5
2017,Austin Nehls,Central Connecticut,29,1047,390,102,45,0.576,18.8
2017,Mustafa Jones,Central Connecticut,27,812,288,133,31,0.488,21.7
2017,Eric Bowles,Central Connecticut,22,508,87,53,65,0.5,13.0
2017,Tafari Whittingham,Central Connecticut,22,409,136,99,7,0.464,24.2
2017,Khalen Cumberlander,Central Connecticut,29,980,383,120,58,0.519,24.0
2017,Tidell Pierre,Central Connecticut,29,734,234,198,21,0.469,20.7
2017,Antwann Anderson,Central Connecticut,12,19,5,3,1,0.5,18.8
2017,Kevin Seymour,Central Connecticut,23,244,58,23,22,0.394,18.5
2017,David DiLeo,Central Michigan,32,784,273,161,23,0.566,15.1
2017,Kevin McKay,Central Michigan,28,118,48,41,3,0.638,15.3
2017,Matty Smith,Central Michigan,32,130,20,13,14,0.431,10.9
2017,Janeau Joubert,Central Michigan,12,31,12,5,2,0.387,22.3
2017,Cecil Williams,Central Michigan,32,782,257,193,18,0.613,15.0
2017,Luke Meyer,Central Michigan,32,599,186,153,17,0.603,13.1
2017,Josh Kozinski,Central Michigan,32,968,229,102,20,0.5,11.1
2017,John McCarty,Central Michigan,6,17,5,3,1,0.417,15.5
2017,DaRohn Scott,Central Michigan,32,449,99,149,2,0.683,9.5
2017,Braylon Rayson,Central Michigan,32,1192,679,141,100,0.535,27.5
2017,Marcus Keene,Central Michigan,32,1179,959,143,157,0.59,36.9
2017,Cole Israelson,Central Michigan,10,18,7,6,0,0.735,14.3
2017,Blake Hibbitts,Central Michigan,31,208,52,23,5,0.559,10.9
2017,Chevez Goodwin,Charleston,34,339,79,101,4,0.515,14.6
2017,Jaylen McManus,Charleston,27,170,38,32,6,0.378,18.5
2017,Grant Riller,Charleston,34,918,444,71,42,0.597,24.9
2017,Jarrell Brantley,Charleston,34,1089,484,282,42,0.562,26.0
2017,Nick Harris,Charleston,33,808,197,199,9,0.652,12.1
2017,Marquise Pointer,Charleston,34,752,152,67,60,0.397,17.2
2017,Cameron Johnson,Charleston,34,1058,232,105,62,0.465,15.0
2017,Joe Chealey,Charleston,34,1154,605,122,109,0.607,26.4
2017,Evan Bailey,Charleston,31,290,71,44,6,0.477,16.1
2017,Payton Hulsey,Charleston,5,133,23,21,6,0.404,12.2
2017,Terrance O'Donohue,Charleston,18,109,17,12,1,0.48,9.9
2017,Erik Goldbach,Charleston,3,5,0,1,0,0.0,31.9
2017,Jordan Jones,Charleston Southern,30,262,45,53,1,0.604,10.8
2017,Armel Potter,Charleston Southern,31,981,394,80,99,0.527,21.8
2017,Christian Keeling,Charleston Southern,31,970,537,219,43,0.557,27.6
2017,Brock Johnson,Charleston Southern,3,8,4,1,3,0.4,27.4
2017,Antwan Maxwell Jr.,Charleston Southern,28,439,137,89,20,0.439,21.5
2017,Jamar Martin,Charleston Southern,21,289,88,63,12,0.601,15.6
2017,Javis Howard,Charleston Southern,31,900,243,181,14,0.582,13.6
2017,Jamal Thomas,Charleston Southern,24,342,119,59,18,0.53,20.0
2017,Cortez Mitchell,Charleston Southern,31,749,344,89,60,0.527,24.5
2017,Ugo Mmonu,Charleston Southern,24,226,39,55,3,0.365,15.1
2017,Patrick Wallace,Charleston Southern,31,499,157,28,30,0.551,17.5
2017,Raemond Robinson,Charleston Southern,31,574,176,60,35,0.535,16.1
2017,TayVaughn Major,Charleston Southern,4,15,6,4,0,0.615,26.5
2017,Zach Durkee,Charleston Southern,5,20,15,2,3,0.718,26.7
2017,Najee Garvin,Charlotte,28,466,142,102,12,0.53,17.9
2017,Quentin Jackson Jr.,Charlotte,29,486,165,57,36,0.462,21.9
2017,Andrien White,Charlotte,28,671,329,114,29,0.584,24.3
2017,Jon Davis,Charlotte,29,1021,567,101,124,0.603,27.1
2017,Benas Griciunas,Charlotte,20,190,60,36,6,0.508,17.5
2017,Hudson Price,Charlotte,27,585,146,63,16,0.581,12.3
2017,Austin Ajukwa,Charlotte,20,536,229,95,14,0.559,21.9
2017,Corey Bias,Charlotte,3,4,2,0,0,1.136,10.5
2017,JC Washington,Charlotte,9,157,42,39,11,0.498,16.7
2017,Anthony Vanhook,Charlotte,26,628,235,162,73,0.545,20.2
2017,Braxton Ogbueze,Charlotte,29,893,291,62,31,0.542,16.2
2017,Lukas Bergang,Charlotte,9,30,4,0,0,1.136,4.3
2017,Reid Aube,Charlotte,22,158,18,32,1,0.56,7.5
2017,Makale Foreman,Chattanooga,28,319,88,12,7,0.49,16.2
2017,Rodney Chatman,Chattanooga,31,623,163,66,69,0.478,19.5
2017,Nat Dixon,Chattanooga,30,474,76,53,19,0.501,10.2
2017,Makinde London,Chattanooga,30,460,180,104,22,0.542,23.4
2017,Dylan Brewster,Chattanooga,7,33,15,5,3,0.75,16.4
2017,Peyton Woods,Chattanooga,12,132,47,8,3,0.443,21.0
2017,Tre' McLean,Chattanooga,30,975,412,162,65,0.588,21.1
2017,Justin Tuoyo,Chattanooga,31,896,422,204,33,0.683,20.8
2017,Greg Pryor,Chattanooga,28,833,337,69,79,0.619,20.7
2017,Johnathan Burroughs-Cook,Chattanooga,31,753,287,76,36,0.528,21.2
2017,Casey Jones,Chattanooga,28,646,267,115,40,0.588,22.3
2017,Trayvond Massenburg,Chattanooga,17,81,20,23,1,0.498,15.1
2017,Patrick Szpir,Chicago State,28,498,95,105,17,0.478,12.9
2017,Delundre Dixon,Chicago State,25,551,114,55,42,0.469,14.3
2017,Glen Burns,Chicago State,12,266,61,26,38,0.499,15.8
2017,Fred Sims Jr.,Chicago State,31,1069,583,144,45,0.461,32.7
2017,Deionte Simmons,Chicago State,32,479,164,137,3,0.528,19.2
2017,Montana Byrd,Chicago State,14,185,35,17,3,0.434,14.2
2017,Alex Dubovitskiy,Chicago State,22,186,23,16,3,0.386,10.4
2017,Trayvon Palmer,Chicago State,32,1151,483,302,49,0.538,23.4
2017,Clemmye Owens V,Chicago State,28,722,247,69,55,0.524,18.6
2017,Gentry Hunt,Chicago State,19,72,21,9,2,0.528,16.9
2017,Joshua Batson,Chicago State,30,521,72,59,45,0.323,14.4
2017,Brian Greene Jr.,Chicago State,25,408,79,39,32,0.446,13.6
2017,Anthony Eaves,Chicago State,26,393,112,45,26,0.431,19.8
2017,Nysier Brooks,Cincinnati,33,279,79,53,2,0.559,16.7
2017,Trevon Scott,Cincinnati,35,356,107,88,20,0.514,17.5
2017,Jarron Cumberland,Cincinnati,35,669,292,84,52,0.61,21.4
2017,John Koz,Cincinnati,6,10,0,2,2,0.0,9.7
2017,Justin Jenifer,Cincinnati,35,445,98,35,68,0.51,13.1
2017,Gary Clark,Cincinnati,36,1031,389,283,76,0.592,18.7
2017,Jacob Evans,Cincinnati,36,1138,487,150,96,0.602,20.5
2017,Jackson Bart,Cincinnati,8,11,0,0,0,0.0,8.9
2017,Kyle Washington,Cincinnati,36,889,464,243,31,0.564,27.2
2017,Kevin Johnson,Cincinnati,36,1017,286,77,46,0.501,16.7
2017,Troy Caupain,Cincinnati,36,1162,377,165,158,0.505,18.9
2017,Quadri Moore,Cincinnati,27,215,78,37,7,0.457,25.8
2017,Zack Tobler,Cincinnati,13,28,17,7,1,0.489,36.3
2017,Scott Spencer,Clemson,7,29,8,3,0,0.333,20.2
2017,Ty Hudson,Clemson,17,90,10,4,6,0.25,15.0
2017,Elijah Thomas,Clemson,23,396,177,99,6,0.574,22.8
2017,Shelton Mitchell,Clemson,28,759,301,66,97,0.583,21.4
2017,Marcquise Reed,Clemson,32,685,324,71,62,0.592,23.4
2017,Lyles Davis,Clemson,4,8,2,4,2,0.532,11.5
2017,Donte Grantham,Clemson,32,888,233,142,48,0.484,16.2
2017,Gabe DeVoe,Clemson,32,772,230,92,60,0.489,18.8
2017,Isaac Fields,Clemson,3,6,2,0,0,0.5,17.1
2017,Legend Robertin,Clemson,14,94,10,13,0,0.377,8.8
2017,Jaron Blossomgame,Clemson,32,1097,560,199,50,0.565,25.7
2017,Sidy Djitte,Clemson,31,723,202,236,23,0.589,15.3
2017,Avry Holmes,Clemson,32,862,338,79,43,0.609,18.1
2017,Riley McGillan,Clemson,6,15,2,0,1,0.2,19.5
2017,Evan Clayborne,Cleveland State,24,257,32,46,8,0.546,6.6
2017,Kasheem Thomas,Cleveland State,31,877,238,85,102,0.5,16.6
2017,Rob Edwards,Cleveland State,31,964,511,139,54,0.544,29.7
2017,Jibri Blount,Cleveland State,30,449,113,67,16,0.489,16.5
2017,Derek Sloan,Cleveland State,31,372,93,77,9,0.576,13.5
2017,Kenny Carpenter,Cleveland State,31,527,167,59,25,0.414,22.8
2017,Bobby Word,Cleveland State,31,958,345,92,33,0.488,20.7
2017,Jamarcus Hairston,Cleveland State,30,254,68,50,8,0.426,17.7
2017,Anthony Wright,Cleveland State,28,364,95,82,19,0.543,15.4
2017,Terrell Hales,Cleveland State,25,222,12,43,18,0.47,6.2
2017,Nelson Maxwell,Cleveland State,26,184,47,16,8,0.551,17.1
2017,Daniel Levitt,Cleveland State,21,136,50,14,3,0.469,20.5
2017,Tim Hasbargen,Cleveland State,14,46,13,5,4,0.528,15.8
2017,Demonte Flannigan,Cleveland State,27,690,299,150,20,0.5,26.2
2017,Ivan Madunic,Coastal Carolina,1,33,0,8,1,0.0,10.6
2017,Josh Peterson,Coastal Carolina,4,16,2,2,2,0.197,16.8
2017,Amidou Bamba,Coastal Carolina,37,596,172,144,13,0.552,14.9
2017,Artur Labinowicz,Coastal Carolina,39,858,253,152,39,0.544,16.6
2017,Jaylan Robertson,Coastal Carolina,26,356,92,31,30,0.472,17.0
2017,Josh Coleman,Coastal Carolina,29,329,81,81,2,0.554,13.1
2017,Jacob Calloway,Coastal Carolina,1,9,2,1,0,0.5,16.7
2017,Jaylen Shaw,Coastal Carolina,39,1194,559,129,148,0.568,23.5
2017,Demario Beck,Coastal Carolina,39,1024,390,307,25,0.524,19.8
2017,Christian Adams,Coastal Carolina,13,89,14,9,7,0.273,16.7
2017,Kevin Holmes,Coastal Carolina,17,125,16,22,0,0.233,15.5
2017,Randy Onwuasor,Coastal Carolina,1,37,22,6,3,0.525,35.1
2017,Christian Musoko,Coastal Carolina,1,23,5,4,0,0.377,16.6
2017,James McGee,Coastal Carolina,1,37,23,2,2,0.705,23.4
2017,Race Parsons,Coastal Carolina,1,34,14,2,4,0.563,22.7
2017,Brayden Holker,Coastal Carolina,1,8,2,1,0,0.532,24.3
2017,Will Joyce,Coastal Carolina,1,1,0,0,0,,0.0
2017,John Marshall,Coastal Carolina,1,18,0,2,0,0.0,8.3
2017,Joseph Williams-Powell,Coastal Carolina,32,408,153,87,11,0.539,21.5
2017,Colton Ray-St Cyr,Coastal Carolina,37,997,349,236,88,0.531,19.2
2017,Elijah Wilson,Coastal Carolina,39,1182,510,125,49,0.482,24.6
2017,Michel Enanga,Coastal Carolina,14,141,54,38,2,0.482,22.0
2017,Shivaughn Wiggins,Coastal Carolina,19,536,188,51,51,0.499,20.4
2017,Will Rayman,Colgate,32,941,467,147,31,0.574,27.4
2017,Milan Williams,Colgate,3,2,0,1,0,,0.0
2017,Dana Batt,Colgate,30,264,55,47,7,0.631,12.9
2017,Francisco Amiel,Colgate,32,866,147,70,78,0.485,13.5
2017,Malcolm Regisford,Colgate,32,806,252,232,36,0.516,20.9
2017,Sam Lindgren,Colgate,6,17,7,2,3,0.394,27.5
2017,David Favorite,Colgate,7,14,3,1,0,0.521,10.9
2017,Jordan Swopshire,Colgate,32,828,330,150,37,0.567,22.7
2017,Sean O'Brien,Colgate,32,1159,400,77,132,0.618,18.4
2017,Dylan Whitbread,Colgate,1,1,0,0,0,,0.0
2017,Tom Rivard,Colgate,32,635,224,116,35,0.532,22.2
2017,Jordan Robertson,Colgate,28,352,93,34,12,0.452,19.1
2017,Dave Krmpotich,Colgate,7,34,17,9,2,0.568,26.9
2017,Ryan Diew,Colgate,4,5,0,0,0,0.0,21.1
2017,Andrew Bargmann,Colgate,22,182,37,23,10,0.563,12.8
2017,Nathan Harries,Colgate,22,418,113,45,31,0.522,16.2
2017,Jack Buckmelter,Colgate,1,1,0,0,0,,0.0
2017,Lucas Siewert,Colorado,31,365,86,67,15,0.429,16.0
2017,Tory Miller-Stewart,Colorado,31,491,174,122,16,0.543,18.9
2017,Deleon Brown,Colorado,30,346,94,21,18,0.5,15.8
2017,Dominique Collier,Colorado,24,457,148,28,39,0.5,19.3
2017,George King,Colorado,33,922,373,227,24,0.571,20.8
2017,Josh Repine,Colorado,6,9,0,0,0,0.0,27.9
2017,Wesley Gordon,Colorado,31,760,205,193,61,0.56,14.7
2017,Xavier Johnson,Colorado,31,871,463,187,33,0.583,25.2
2017,Derrick White,Colorado,33,1086,598,134,141,0.634,25.2
2017,Josh Fortune,Colorado,33,661,192,98,47,0.501,17.7
2017,Mitch Lombard,Colorado,6,9,0,1,2,0.0,11.1
2017,Thomas Akyazili,Colorado,28,301,49,27,38,0.335,16.2
2017,Bryce Peters,Colorado,23,372,110,33,24,0.477,17.6
2017,Prentiss Nixon,Colorado State,35,1117,457,97,71,0.512,23.1
2017,Nico Carvacho,Colorado State,35,764,187,194,41,0.568,13.8
2017,Devocio Butler,Colorado State,17,309,100,41,15,0.55,17.4
2017,Juan Sabino II,Colorado State,5,8,0,1,0,0.0,44.4
2017,J.D. Paige,Colorado State,35,1137,303,87,90,0.502,16.5
2017,Kimani Jackson,Colorado State,15,187,63,45,6,0.484,21.1
2017,Che Bob,Colorado State,16,292,136,75,12,0.579,23.8
2017,Anthony Bonner,Colorado State,35,513,128,44,16,0.551,12.9
2017,Braden Koelliker,Colorado State,35,659,148,144,27,0.509,13.1
2017,Emmanuel Omogbo,Colorado State,35,1067,478,366,61,0.571,23.2
2017,Gian Clavell,Colorado State,26,947,530,161,40,0.544,28.9
2017,Jake Killingsworth,Columbia,24,383,103,57,26,0.497,15.8
2017,Patrick Tape,Columbia,17,176,62,62,8,0.576,17.9
2017,Mike Smith,Columbia,27,849,368,56,93,0.51,24.4
2017,Quinton Adlesh,Columbia,27,547,154,57,62,0.554,15.8
2017,Rodney Hunter,Columbia,25,327,52,50,16,0.434,12.0
2017,Peter Barba,Columbia,7,31,4,5,2,0.25,14.3
2017,CJ Davis,Columbia,24,261,82,30,32,0.522,20.0
